Name,Category,Address,Borough,Neighborhood,Latitude,Longitude,id,Rating,Price_cat,Tips,Likes
Bridletowne Park,Park,2295 bridletowne circle,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79875457581636,-79.31462242786023,4bdf2bef0ee3a593bf3333b0,4,3,85,271.0
Doctors Office,Doctor's Office,3420 Finch Ave E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.797319875,-79.315521,4c49d73b6594be9a637da125,5,1,19,63.0
Joe's Bistro,Bistro,3850 Finch Avenue East,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80067265372505,-79.30081586510258,541da8ce498e3a898aca3425,5,3,50,109.0
Dr. G. Merjanian Dental Office,Dentist's Office,3340 Finch Avenue East,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.7972091263271,-79.31534324048758,4de695f37d8b80bebd9c028c,4,2,61,107.0
Siva's Trading Co Ltd,Grocery Store,3852 Finch Ave. E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.801053224703985,-79.30038928985596,4bcd0bf68920b713594d9fdc,5,3,42,286.0
Sally's Music And Art Studio,Dance Studio,3850 Finch Ave. E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.801215,-79.300617,4e219ae1fa761d67107d865a,5,4,88,294.0
HomeLife Hearts Realty Inc.,Real Estate Office,3G - 3850 Finch Avenue East,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.800950498951046,-79.30070029736812,535fdaad498ea4381d5a2ba8,5,4,67,271.0
Dr. Giddens,Dentist's Office,3430 Finch Ave. E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.797349364905976,-79.31471046634249,4e4a76d1fa76a0c058d00825,5,1,51,270.0
Dr. Liaw Dentist,Dentist's Office,2102 Bridletowne Cir.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.798658,-79.312836,4d0fdc0638bb6ea869f9c0aa,6,2,27,60.0
Law office of Canageswary Rajasingam,Lawyer,3850 Finch Street,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80028061772686,-79.30129464419284,54466255498e35dcdb300bdf,5,3,10,233.0
Marvel 1hr Dry Cleaners,Laundry Service,3850 Finch Ave. E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.800504,-79.300193,4c2a60a3ae6820a1c8361643,5,3,79,261.0
Akash Catering & Take Out,Indian Restaurant,2116 Bridletowne Cir.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79899,-79.313932,4ce31c01438b224b5baf80a3,6,4,20,111.0
L'Amoreaux Sports Centre,Athletics & Sports,100 Silver Springs Blvd.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80300207491495,-79.30447543603285,4bccb4f98920b713d0999edc,6,3,78,242.0
The Scarborough Hospital - Birchmount Campus,Hospital,3030 Birchmount Rd.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80237698624902,-79.30922601226655,4bd6e2e44e32d13a923ec380,6,3,8,80.0
St. Nicholas,Church,3840 Finch Avenue East,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80041190422963,-79.30165785427869,4dac45176a2303012f34a2e9,5,4,11,49.0
Dr. Susanna Wong,Doctor's Office,Unit 210,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80073,-79.300583,595533979ef8ef53f8de7acd,5,4,72,239.0
Dr. Khitani's Office,Doctor's Office,3430 Finch Ave East,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79793115486393,-79.31439132644876,4fa1aebce4b02751b1fb3272,5,3,68,90.0
Dr. Brian Le,Doctor's Office,3443 Finch Avenue East,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.797388,-79.312521,50f4603fe4b059b340b9e9d8,5,2,71,249.0
Dr. Joseph Carlos,Doctor's Office,3850 Finch Ave. E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.800769,-79.300743,4fb52fa3e4b0eec2054313cb,5,4,88,148.0
Dr. Ho's Office,Doctor's Office,3443 Finch Ave. East,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.7983670827873,-79.31244895147107,50a26d38e4b07e7f57a05142,4,1,10,156.0
Dr. Ali,Doctor's Office,3850 Finch Ave. E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.800583216898914,-79.3006342585985,4e453a2ce4cd9d94fb10dca5,5,1,32,276.0
Scarborough North Physiotherapy Clinic,Physical Therapist,3443 Finch Avenue East Suite 407,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79695129394531,-79.31281280517578,51851bce498edeec003fea51,5,1,62,180.0
Dr. K.T. Lee & Dr. K.B. Lee,Doctor's Office,"3850 Finch Ave. E, Suit 205",Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79964202201242,-79.30167436379446,4d94d971e923721e68f575fe,5,1,72,255.0
Warden Finch Walk in Medical Clinic,Doctor's Office,"3430 Finch Ave E., Suite 6A",Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79752207950007,-79.31317806243895,4f281102e4b035ea3ed1e2e7,5,3,81,71.0
Animal clinic,Veterinarian,2770 Kennedy rd,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80234,-79.30179,4df904f57d8bc4754071d6c6,5,3,78,251.0
Echo Point,Building,100 echo point,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.798688896478346,-79.31346141259864,4d63f885dcafa1cd6f867711,4,3,4,133.0
Pain Relief Health Clinic.,Medical Center,3850 finch ave east,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80195,-79.302294,4b916f6cf964a5204abc33e3,5,2,66,272.0
Nilax Optical,Eye Doctor,3852 Finch Ave East,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80043472912325,-79.30003990757001,54fb1211498e6432e7fcfd8b,5,1,30,239.0
Labcare,Medical Center,3850 Finch Ave. E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80113925975763,-79.30079935543499,4e46655eb61c03d0cd0aa317,5,3,97,17.0
North Scarborough Radiologists X-Ray Lab,Medical Lab,3420 Finch Ave. E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79766265482081,-79.31478199754811,4c49d7ae20ab1b8d0e0f5417,6,3,44,152.0
Dr. Ng Dental Office,Dentist's Office,3852 Finch Ave. E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.800782,-79.300213,4de10fe7fa76425c54280e02,4,4,2,45.0
Dr. Ron L Pantel,Dentist's Office,3443 Finch Ave East,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.797165855896054,-79.31255578994751,4f46487a1081dc340bef733c,5,3,62,265.0
Metropolitan Centre Banquet Hall,Event Space,3840 Finch Ave. E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80063453757829,-79.30185596827538,4e7e61f82c5b002a351b5d62,5,4,54,59.0
Money Mart,Bank,5-3430 Finch Ave E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79773731921442,-79.31458941340794,4e72a1431e173627e3cb4e41,5,3,76,268.0
BMO Bank of Montreal,Bank,2122 Bridletowne Cir,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79888500237823,-79.31382179260254,4bd1d789b221c9b6114fd6d0,5,3,16,221.0
Thalappakattu Biriyani,Indian Restaurant,3850 Finch Ave E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.800886,-79.300583,552a9689498e8fc377213943,5,2,75,237.0
Dr. Wong's Office,Doctor's Office,3420 Finch Ave. E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.7973951876061,-79.31539826412332,4e84d3bbd22da6d0e39ccec7,6,2,10,288.0
Toronto Integrated Service Centre,Nursery School,3850 Finch Ave East Unit#403,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.801031,-79.300999,5023fdffe4b0957f282cc26d,5,1,68,169.0
Highland Heights Junior Public School,Middle School,35 Glendower Circuit,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79459312295824,-79.29979776347379,53a4bdc0498ef405d89cbb57,5,3,90,256.0
Tim Hortons,Coffee Shop,3030 Birchmount Rd,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80219925328931,-79.30873095989227,4e1b3931a8099d0a25c431a6,5,2,43,296.0
Remedy'sRx - Deen Pharmacy,Pharmacy,3852 Finch Ave,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80075,-79.300117,4d0ce389eea9b60c7b225b3f,4,1,17,161.0
Finch@ Warden Adult Education Centre,Language School,"3430 Finch E, #204",Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.797850133919034,-79.31478199754811,5314ad2b498e6a6fba9f053b,5,3,81,52.0
Woodlands On The Park,Building,25 & 45 Silver Springs Blvd.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80069018103187,-79.30543295421829,4d8d1737d4ec8cfa9ae85089,5,4,60,100.0
Salvation Army Agincourt Community Church,Church,3080 Birchmount Road,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.803411,-79.309283,4fe723ade4b051b5c2585cb8,4,3,10,10.0
2050 Bridletowne Circle,Residential Building (Apartment / Condo),2050 Bridletowne Circle,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79730707992463,-79.31350042761264,4bd73f33f645c9b6fc87a5e0,6,3,16,55.0
Fracture Clinic SGH Birchmount,Hospital,Birchmount Road,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80192455086339,-79.30838799149566,5118f4cce4b0590adc7a41c8,5,1,90,6.0
Baby Point Circle,Garden,58 Humbercrest Blvd,York,Baby Point and Old Mill,43.65875465900998,-79.49050267217848,4c7d9eb75af8b60c79459010,6,2,37,274.0
Old Mill Toronto,American Restaurant,21 Old Mill Rd.,York,Baby Point and Old Mill,43.651011078509626,-79.49322209020357,4ad4c05ff964a52003f720e3,4,4,65,221.0
My Dosa Place/My Roti Place,Indian Restaurant,383 Jane St,York,Baby Point and Old Mill,43.657635,-79.487564,5efcc6d1b552bc0007f1cc8c,5,2,73,126.0
Willowdale Animal Hospital,Veterinarian,256 Sheppard Ave W,North York,Lansing,43.758898935206275,-79.42317014491971,4ba4d8b8f964a520c1ba38e3,5,3,50,74.0
Dr. Bernstein Dental,Dentist's Office,240 Sheppard Ave. W,North York,Lansing,43.75901001977808,-79.42278457717785,4c0e6b20c700c9b6e9d0a3dd,5,4,71,66.0
David J. Weinstock,Doctor's Office,206 Sheppard Ave W,North York,Lansing,43.75953034011191,-79.42129136094282,4f79f581e4b00df15deadc38,5,2,42,216.0
Dr. Amin Dental Clinic,Dentist's Office,248 Sheppard avenue West,North York,Lansing,43.75922682783808,-79.41493217594001,4f7353b4e4b00743453fe69f,6,3,47,288.0
Money Mart,Bank,4891A Yonge St,North York,Lansing,43.76121,-79.4129,4e72a13b1e173627e3cb3a56,5,2,95,95.0
Broadway I,Residential Building (Apartment / Condo),153 Beecroft Rd.,North York,Lansing,43.76574429125703,-79.41468784150476,4aeae200f964a52069bc21e3,5,2,26,7.0
LF Optical,Optical Shop,2782 Dufferin St.,North York,Lansing,43.75954708288654,-79.41234880358856,4f8f2c55e4b068786bd3c487,5,2,61,111.0
Pourquoi Pas,Seafood Restaurant,63 Sheppard Ave W,North York,Lansing,43.76058743073782,-79.41426515579224,4b663066f964a52039182be3,5,2,18,52.0
OHIP,Government Building,47 Sheppard Ave East,North York,Lansing,43.759472,-79.413076,4bcf7821caff9521763ccdf0,4,1,50,14.0
Gama Lab (Bathurst And Steeped),Medical Lab,"7117 Bathurst St, Thornhill, ON L4J 2J6",North York,Lansing,43.75581637232453,-79.42757866325701,4f91ae3ce4b0b745b24aa209,5,4,76,192.0
Trinidad and Tobago Consulate,Embassy / Consulate,185 Sheppard Ave West,North York,Lansing,43.759216,-79.420606,4e6a26ec18381ea1bdc491ec,5,2,52,190.0
Tribecca,Financial or Legal Service,261 Sheppard Ave. W.,North York,Lansing,43.759073,-79.422451,504a0169e4b0e61635440e98,5,3,62,275.0
Bahrami Law Office,Office,4950 Yonge Street,North York,Lansing,43.76069150659603,-79.41881809130426,507eb7d7e4b0390829b8bbb8,6,2,31,145.0
Coco Hair Lounge,Salon / Barbershop,250 Sheppard Ave,North York,Lansing,43.758955,-79.422811,56f56f14498e9408331ec5ba,5,4,66,149.0
Consulate General of Trinidad and Tobago,Embassy / Consulate,185 Sheppard Ave. West,North York,Lansing,43.75957779708042,-79.42019763432785,4fa936afe4b0bad895550c17,5,1,13,37.0
Dr Business,Office,229 Sheppard Ave W,North York,Lansing,43.75889646,-79.42195173,4da49d03b1c937049a4014a2,7,3,4,243.0
Gwendolen Park,Park,3 Gwendolen Crescent,North York,Lansing,43.75396305888482,-79.41999427669288,4e1897216284ea7246fa08f5,5,3,85,4.0
"Norman, Goldberg & Co, LLP",Office,226 Sheppard Ave W,North York,Lansing,43.75908114843026,-79.42420423788387,505381c4e4b01eeee5069ff0,7,4,7,214.0
Alliance Francaise,School,95 Sheppard Ave West,North York,Lansing,43.76041046525124,-79.41575865653179,4cf7ca8c55e1370482bfd4b6,5,3,28,301.0
Avenue Dental Centre,Dentist's Office,141 Sheppard Ave West,North York,Lansing,43.76002374180868,-79.42611129802381,55f7aa5b498e10faf7aa2c6d,6,2,53,72.0
"Dr. G Eidenger, Oral Surgeon",Dentist's Office,132 Shepard Ave W,North York,Lansing,43.76023643517636,-79.41765288351255,4fcf7be0e4b02b4665b52b52,4,2,27,235.0
Tim Hortons,Coffee Shop,4978 Yonge St,North York,Lansing,43.76519954555657,-79.41915885683875,52116777498e2f55fcc4c875,5,4,74,122.0
AT escape Inc,General Entertainment,173 Sheppard Ave W,North York,Lansing,43.75953991970976,-79.41936771251174,5366c38c498e8964ae2cddf5,5,3,35,111.0
Skin Management Institute,Health & Beauty Service,302 Brentwood Av,North York,Lansing,43.75874504581,-79.42660042236425,5681a3e838fa6298afe7f042,5,2,99,123.0
Motion Care Massage & Rehab,Massage Studio,52 Sheppard Ave West,North York,Lansing,43.761063,-79.413922,5c2264d94aa3f8002cdda2df,5,2,32,151.0
Dr. Linda McCharles,Doctor's Office,307 Sheppard Avenue West,North York,Lansing,43.75775909423828,-79.42658233642578,4fbd0fcce4b04c2c0a99faee,5,1,6,165.0
The Bogert's,Residential Building (Apartment / Condo),325 Bogert Ave,North York,Lansing,43.75587689881429,-79.42752716154561,4e111d27d22d759bae600ae5,4,2,32,56.0
Enkang Dumpling,Dumpling Restaurant,131-4750 Yonge Street,North York,Lansing,43.760012,-79.412141,5ef631ca18cbdf0008592eba,5,3,59,24.0
St. Edward Catholic School,School,1 Botham road,North York,Lansing,43.760789,-79.428384,4eeb5cc29adf47d9cc65e5a0,5,3,89,165.0
Professional Engineers Ontario,Office,40 Sheppard Ave West,North York,Lansing,43.76134322406469,-79.41289846333697,4ccf173c063a721ef7d69d9a,5,3,44,95.0
Dr. Hong,Doctor's Office,302 Sheppard Ave West,North York,Lansing,43.758479732677145,-79.42583084106445,4e2b08d0aeb745b1fabef1e4,5,2,78,77.0
York Cemetery,Cemetery,160 Beecroft Rd.,North York,Lansing,43.76424730599663,-79.42454498351297,4bcb68d7cc8cd13a2859bfcf,5,3,15,259.0
Regent Cleaners,Dry Cleaner,234 Sheppard Ave,North York,Lansing,43.759217,-79.422527,535699e7498e360e9c9fa1e3,6,1,25,123.0
AliBeygi-Remax Realtron Reality Inc.,Office,182 Sheppard Ave. W,North York,Lansing,43.759674,-79.420019,51624537e4b02b32f5291211,5,1,19,227.0
RE/MAX Realtron Commercial Division Sheppard Ave Office,Real Estate Office,182 Sheppard Avenue West,North York,Lansing,43.75944628212773,-79.42013717669943,54328fc3498e8015a992672d,5,3,81,197.0
Zheng's Juicy Fried Buns,Chinese Restaurant,4750 Yonge St #142,North York,Lansing,43.760176,-79.41196,5c2d264d57a537002cdc60bb,7,2,3,207.0
Burnett Park,Park,North York,North York,Lansing,43.75758512081283,-79.43985525270034,4e9b79cde5e8dffcaeef6a62,5,1,98,50.0
Chengdu Guokui,Chinese Restaurant,4750 Yonge Street,North York,Lansing,43.760065,-79.412133,5da897bf2557e8000849101a,5,2,52,47.0
Indian Crown,Indian Restaurant,"4750 Yonge St, Unit 144",North York,Lansing,43.760076,-79.412153,5a3aa72566fc6574a8e6df2e,5,2,50,244.0
Szechuan House,Chinese Restaurant,4750 Yonge Street,North York,Lansing,43.759988,-79.41212,5c0aaeed356b49002c270ba8,7,3,4,142.0
Holispects Accupuncture,Doctor's Office,283 Sheppard Ave.,North York,Lansing,43.758311,-79.424673,5218fdbf11d27a09aec37fb3,5,2,85,266.0
Network North Reporting And Mediation,Meeting Room,25 Sheppard Avenue West,North York,Lansing,43.76090007608418,-79.41239827309997,4ccec1edc9b846888066cac3,5,1,68,280.0
Intercon Security,Office,40 Sheppard Ave West,North York,Lansing,43.76134288988592,-79.41246908226442,4b74c1bbf964a5205cf02de3,5,2,39,200.0
74 Sheppard Ave W,Office,74,North York,Lansing,43.76092,-79.414837,4f3d9f82e4b0e444c8f5447d,5,1,92,43.0
Stone & Osborne Associates,Office,201-100 Sheppard Ave. W.,North York,Lansing,43.76052544067813,-79.41621780395508,4fea3a370cd688527862116c,5,2,87,149.0
Big Image,Office,25 Sheppard Ave. W.,North York,Lansing,43.760683,-79.412215,4af1dba7f964a520d5e321e3,5,3,97,21.0
Sasha RMT,Massage Studio,848 Sheppard Avenue West,North York,Lansing,43.759748,-79.418181,5c5111eff709c1002c223d31,5,2,77,268.0
TC Media,Office,25 Sheppard Ave W,North York,Lansing,43.76112397079573,-79.4122498644862,4b4d01f4f964a5208ac726e3,6,1,45,109.0
Sheppard & Yonge Dental Health Centre,Dentist's Office,116 Sheppard Ave. West,North York,Lansing,43.760311,-79.41693,4fca3891e4b0ba2d58bbe07e,4,1,74,251.0
DiagoMervePhilii House,Residential Building (Apartment / Condo),Sheppard Young,North York,Lansing,43.756497454446446,-79.4267488078869,56075cc3498eeb06653169a1,5,3,81,94.0
Russian Art Workshops,Art Gallery,25 Sheppard Ave W,North York,Lansing,43.7611439057438,-79.41300839489382,4f49103ae4b0e44506802386,5,2,66,174.0
Tyco Integrated Fire & Security,Home Service,300-40 Sheppard Ave W,North York,Lansing,43.761098,-79.412826,523734da11d27907bb30bc6d,4,4,44,66.0
Sheppard Oral Surgery and Maxillofacial surgeons,Dentist's Office,143 Sheppard Ave. E,North York,Lansing,43.76020177474597,-79.41649998488697,4bfec7d9c30a2d7feefe0f1d,4,2,55,170.0
Beacroft Walk-in Clinic,Doctor's Office,Sheppard West/Beacroft,North York,Lansing,43.756499,-79.416337,4d2b371d467d6ea8e18ade95,5,2,36,204.0
RCSU Toronto,Government Building,4900 Younge St,North York,Lansing,43.76277962985355,-79.414481465121,4f285b83e4b00c38338f276f,6,2,73,155.0
Toronto Colonics,Medical Lab,271 Sheppard Ave W,North York,Lansing,43.75745483691468,-79.42942520203172,4fe0ce0ce4b0f706c09b1684,4,3,20,272.0
Housefit Inc,Gym,120 Elmhurst Ave,North York,Lansing,43.7620735168457,-79.41746520996094,541b7d8a498ef6d4a62afea8,4,3,50,31.0
Pitney Bowes,Building,25 Sheppard Ave W,North York,Lansing,43.76087421772758,-79.41249721204325,4fa14fe2e4b052584e570d11,5,3,71,120.0
Dr. Roya F. Komeili Nina Nezhad,Medical Center,111 Sheppard Ave West,North York,Lansing,43.760086,-79.416618,51af87ac498ef394ae0511b8,5,2,91,121.0
Java Joe's,Café,25 Sheppard Ave W,North York,Lansing,43.76119910538507,-79.41243773866125,4bb34a7e4019a59362b737b8,5,2,14,226.0
Doll Face Spa,Spa,173 Sheppard Avenue West,North York,Lansing,43.759435124323446,-79.41941168206684,4f74d012e4b0e33c0e16052e,5,3,57,36.0
Nanashake,Ice Cream Shop,4750 Yonge St.,North York,Lansing,43.760114,-79.412189,571bc996498efeaaa6e9fbd5,5,4,43,144.0
Toronto Children’s Dentist,Dentist's Office,106 Sheppard Ave W,North York,Lansing,43.76050495840118,-79.41649461300318,4d2f75117791224bd3e6c742,5,3,62,290.0
黔舍 Kincious Noodle House,Noodle House,4750 Yonge Street Unit #141,North York,Lansing,43.760074,-79.412164,5a2d6f436adbf534cc6e50f2,4,3,54,170.0
Jonathan Torch Curly Hair Institute,Salon / Barbershop,85 Sheppard Avenue West,North York,Lansing,43.76036,-79.41514,4bdc8c0b2a3a0f470c59b3b6,5,2,49,217.0
Viva Wellness & Rehab Inc.,Spa,165 Sheppard Avenue West,North York,Lansing,43.75943107302005,-79.4189280158078,5048cfebe4b0e33cddcbd564,5,3,73,268.0
Art Of Facial Rejuvenation,Doctor's Office,7163,North York,Lansing,43.759392,-79.419955,575b0e5f498e51d088e97660,5,1,75,245.0
STACK,BBQ Joint,3265 Yonge St.,Old City of Toronto,"Lawrence Park, Lytton Park, North Toronto",43.72931098021923,-79.40324105170586,4f777d6ce4b0e91fa702b618,5,2,38,211.0
Gabby's Roadhouse,Pub,3263 Yonge St,Old City of Toronto,"Lawrence Park, Lytton Park, North Toronto",43.72927371293531,-79.40321132426091,4b22f514f964a520145124e3,5,3,4,6.0
Massage Addict Yonge and Lawrence,Massage Studio,3257 Yonge St #1,Old City of Toronto,"Lawrence Park, Lytton Park, North Toronto",43.72903,-79.4031,583f28dc18384c732e8d6094,5,3,44,232.0
Tim Hortons,Coffee Shop,3222 Yonge St,Old City of Toronto,"Lawrence Park, Lytton Park, North Toronto",43.728811044996085,-79.40347328782082,4c2dd27ce760c9b69d6f4549,5,3,10,99.0
Good Fruit Good Life Market,Fruit & Vegetable Store,3228 Yonge St,Old City of Toronto,"Lawrence Park, Lytton Park, North Toronto",43.72921,-79.403457,595a65811fa763146a23993f,5,3,92,81.0
The Friendly Butcher,Butcher,3269 Yonge St.,Old City of Toronto,"Lawrence Park, Lytton Park, North Toronto",43.729361266352896,-79.40325738772664,4b65c75bf964a5202cff2ae3,5,1,67,173.0
Pizza Pizza,Pizza Place,3231 YONGE STREET,Old City of Toronto,"Lawrence Park, Lytton Park, North Toronto",43.72854712966103,-79.40306216587794,4bea20006295c9b613278608,6,3,44,148.0
La Diperie,Ice Cream Shop,3264 Yonge Street,Old City of Toronto,"Lawrence Park, Lytton Park, North Toronto",43.730101,-79.403806,5ed7a74893c7f30007267d70,5,2,31,30.0
Games Workshop,Hobby Shop,3251 Yonge St,Old City of Toronto,"Lawrence Park, Lytton Park, North Toronto",43.72899462802187,-79.40309229421057,4b412173f964a520b7c125e3,4,2,78,115.0
Circle K,Convenience Store,3211 Yonge Street,Old City of Toronto,"Lawrence Park, Lytton Park, North Toronto",43.728074,-79.402622,5a9e6374fd16bb17d5025d63,5,4,6,121.0
FedEx Authorized Shipcentre,Office,3230 Yonge St,Old City of Toronto,"Lawrence Park, Lytton Park, North Toronto",43.72924326581166,-79.40319299697876,517141a729a67153e8a24d9c,5,1,31,39.0
RBC Royal Bank,Bank,3224 YONGE ST,Old City of Toronto,"Lawrence Park, Lytton Park, North Toronto",43.729045635953355,-79.40344319223908,4d1bbe666cf9721e311f2067,4,3,29,80.0
Lime Asian Kitchen,Asian Restaurant,3243 Yonge Street,Old City of Toronto,"Lawrence Park, Lytton Park, North Toronto",43.728995,-79.403047,592dfe72e07550199b783b4e,5,1,34,25.0
Bosley Real Estate,Office,15 Glenforest Rd.,Old City of Toronto,"Lawrence Park, Lytton Park, North Toronto",43.730308,-79.403226,56069596498ea70325c8c92c,5,3,70,276.0
Jumpin',Kids Store,3234 Yonge St,Old City of Toronto,"Lawrence Park, Lytton Park, North Toronto",43.729424,-79.403281,4cc33ddbbde8f04d47f0a34b,5,4,88,79.0
Secord Animal Hospital,Medical Center,3271 Yonge St,Old City of Toronto,"Lawrence Park, Lytton Park, North Toronto",43.72958644130951,-79.40328627471456,4bf466e294af2d7fd38e3a72,7,3,1,170.0
